id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,quantity_to_sell_on_facebook,inventory
7268044505227,Tecido Para Sofá Jacquard Flores Tubique Preto,"Jacquard Flores Tubique Preto com 1,40m de largura. Tecido indicado para estofar sofás, poltronas e também para colar em paredes. Tecido à pronta entrega. Largura: 1,40m Peso: 250 gramas/m2 Composição: 74%Algodão 26%Poliester gramas/m2 • Design Complexo: O tecido Jacquard é conhecido por sua capacidade de criar desenhos e padrões complexos e detalhados. • Textura: Possui uma textura única e rica, o que pode adicionar profundidade e interesse visual ao espaço. • Durabilidade: É um tecido resistente e durável, o que o torna ideal para uso em móveis e decoração de interiores. • Versatilidade: Pode ser usado em uma variedade de aplicações, incluindo estofamento de móveis, cortinas, almofadas e até mesmo roupas. • Design elegante: Possui uma aparência elegante e sofisticada, que pode ser usada para dar um toque de luxo e sofisticação a qualquer espaço.",in stock,new,35.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-jacquard-flores-tubique-preto,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4003.jpg?v=1706970093,Torre Tecidos,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4004.jpg?v=1706970093,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4005.jpg?v=1706970093",100,100
7268044603531,Tecido Para Sofá Veludo Vellus Pied Poule Pequeno,"Veludo Vellus Pied Poule Pequeno com 1,45m de largura. Tecido indicado para estofar e para colar em paredes. Esse veludo é estampado usando tecnologia alemã de transfer, o que garante altissíma definição na estampa. Peso: 280 gramas/m2 Composição: 100%Poliester gramas/m2 • Estampas personalizadas: Usando a estampa digital, é possível criar estampas personalizadas e exclusivas. • Alta qualidade de impressão: A estampa digital permite uma maior precisão e qualidade de impressão. • Opções de cores: A estampa digital oferece uma ampla gama de opções de cores, permitindo criar desenhos e padrões vibrantes e coloridos. • Versatilidade: O veludo estampado digitalmente pode ser usado em uma variedade de aplicações, incluindo estofamento de móveis, cortinas, almofadas e até mesmo roupas. • Durabilidade: O veludo é um tecido resistente, e a estampa digital garante que a cor e o desenho permaneçam vibrantes por muito tempo. ***VALOR REFERENTE A 1 METRO DE TECIDO*** Enviamos sempre sem cortes, 2 unidades serão 2 metros sem cortes.",in stock,new,54.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-vellus-pied-poule-pequeno,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4014.jpg?v=1706970110,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4011.jpg?v=1706970110,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4012.jpg?v=1706970110,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4013.jpg?v=1706970110",100,100
7268044669067,"Tecido Para Cortina Voil 3,00m Azul Turquesa","Voil Liso Azul Tiffany com 3,00m de largura. Indicado para a confecção de cortinas e forros de mesa, possui transparência. Produto à pronta entrega. Largura: 3,00m Peso: 40 gramas/m2 Composição: 100%Poliester gramas/m2",in stock,new,10.99 BRL,https://torretecidos.com.br/products/tecido-para-cortina-voil-3-00m-azul-turquesa,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/IMG_6177.jpg?v=1738243582,Torre Tecidos,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/IMG_6178.jpg?v=1738243582,100,100
7268044701835,"Tecido Para Cortina Voil 3,00m Roxo","Voil Roxo com 3,00m de largura. Indicado para a confecção de cortinas e forros de mesa, possui transparência. Produto à pronta entrega. Largura: 3,00m Peso: 40 gramas/m2 Composição: 100%Poliester gramas/m2",in stock,new,10.99 BRL,https://torretecidos.com.br/products/tecido-para-cortina-voil-3-00m-roxo,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/11262.jpg?v=1706970119,Torre Tecidos,,100,100
7268044800139,Tecido Para Sofá Gobelem Pixel Floral Crú,"Jacquard Pixel Floral Crú com 1,55m de largura. Tecido de gramatura pesada adequado para estofar. Tecido à pronta entrega. Largura: 1,45m Peso: 310 gramas/m2 Composição: 58%Poliester 42%Algodão gramas/m2 • Tradição: O uso do Gobelim na decoração remonta a muitos séculos atrás, e carrega consigo uma rica tradição de arte e artesanato. • Exclusividade: Os Gobelins são peças únicas e raras, e adicionar um ao seu espaço pode dar uma sensação de exclusividade e luxo. • Detalhes: Eles são conhecidos por sua precisão e detalhamento, o que os torna peças de arte verdadeiramente impressionantes. • Versatilidade: Eles podem ser usados para decorar diferentes ambientes, desde salas de estar até quartos de hotel de luxo. • Investimento: Os Gobelins são peças valiosas e podem ser consideradas um investimento a longo prazo.",in stock,new,66.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-gobelem-pixel-floral-cru-1,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/891196f22ef67ef1e7858255b0f1b062_6b3dd77a-27bd-4a1f-ad75-2d06bee63cb8.jpg?v=1776361843,Meneghel Indústria Têxtil,"https://cdn.shopify.com/s/files/1/0620/8038/5163/files/4314.jpg?v=1776361844,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/4312.jpg?v=1776361845,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/4316.jpg?v=1776361845",100,100
7268044865675,Tecido Para Sofá Gobelem Pixel Preto,"Gobelem Pixel Preto com 1,55m de largura. Tecido de gramatura pesada adequado para estofar. Tecido à pronta entrega. Largura: 1,45m Peso: 310 gramas/m2 Composição: 58%Poliester 42%Algodão gramas/m2 • Tradição: O uso do Gobelim na decoração remonta a muitos séculos atrás, e carrega consigo uma rica tradição de arte e artesanato. • Exclusividade: Os Gobelins são peças únicas e raras, e adicionar um ao seu espaço pode dar uma sensação de exclusividade e luxo. • Detalhes: Eles são conhecidos por sua precisão e detalhamento, o que os torna peças de arte verdadeiramente impressionantes. • Versatilidade: Eles podem ser usados para decorar diferentes ambientes, desde salas de estar até quartos de hotel de luxo. • Investimento: Os Gobelins são peças valiosas e podem ser consideradas um investimento a longo prazo.",in stock,new,66.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-gobelem-pixel-preto,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/d6b160aa5a11f2894497430ae92e38c5.jpg?v=1776363546,Meneghel Indústria Têxtil,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4117.jpg?v=1776363547,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4113.jpg?v=1776363548,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4114.jpg?v=1776363549",100,100
7268044931211,Tecido Para Sofá Gobelem Pixel Crú,"Gobelem Pixel crú com 1,55m de largura. Tecido de gramatura pesada adequado para estofar. Tecido à pronta entrega. Largura: 1,45m Peso: 310 gramas/m2 Composição: 58%Poliester 42%Algodão gramas/m2 • Tradição: O uso do Gobelim na decoração remonta a muitos séculos atrás, e carrega consigo uma rica tradição de arte e artesanato. • Exclusividade: Os Gobelins são peças únicas e raras, e adicionar um ao seu espaço pode dar uma sensação de exclusividade e luxo. • Detalhes: Eles são conhecidos por sua precisão e detalhamento, o que os torna peças de arte verdadeiramente impressionantes. • Versatilidade: Eles podem ser usados para decorar diferentes ambientes, desde salas de estar até quartos de hotel de luxo. • Investimento: Os Gobelins são peças valiosas e podem ser consideradas um investimento a longo prazo.",in stock,new,66.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-gobelem-pixel-cru,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/ec1119b18aff27c4d99d53bfc0b9261c.jpg?v=1776358006,Meneghel Indústria Têxtil,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4119.jpg?v=1776358007,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4120.jpg?v=1776358008,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4121.jpg?v=1776358008",100,100
7268045029515,Tecido Para Sofá Gobelem Pixel Floral 2 Crú,"Gobelem Pixel Floral Crú com 1,55m de largura. Tecido de gramatura pesada adequado para estofar. Tecido à pronta entrega. Largura: 1,45m Peso: 310 gramas/m2 Composição: 58%Poliester 42%Algodão gramas/m2 • Tradição: O uso do Gobelim na decoração remonta a muitos séculos atrás, e carrega consigo uma rica tradição de arte e artesanato. • Exclusividade: Os Gobelins são peças únicas e raras, e adicionar um ao seu espaço pode dar uma sensação de exclusividade e luxo. • Detalhes: Eles são conhecidos por sua precisão e detalhamento, o que os torna peças de arte verdadeiramente impressionantes. • Versatilidade: Eles podem ser usados para decorar diferentes ambientes, desde salas de estar até quartos de hotel de luxo. • Investimento: Os Gobelins são peças valiosas e podem ser consideradas um investimento a longo prazo.",in stock,new,66.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-gobelem-pixel-floral-2-cru,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/891196f22ef67ef1e7858255b0f1b062.jpg?v=1776359397,Meneghel Indústria Têxtil,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4312.jpg?v=1776359398,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4311.jpg?v=1776359399,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4313.jpg?v=1776359400",100,100
7268045062283,Tecido Para Sofá Veludo Vellus Azul Tiffany,"Tecido Veludo Vellus Liso Azul Tiffany com 1,45m de largura. Tecido indicado para estofados e para colar em paredes. Esse veludo é estampado usando tecnologia alemã de transfer, o que garante altissíma definição na estampa. Largura: 1,45 Metros Peso: 280 gramas/m2 Composição: 100%Poliester gramas/m2 • Estampas personalizadas: Usando a estampa digital, é possível criar estampas personalizadas e exclusivas. • Alta qualidade de impressão: A estampa digital permite uma maior precisão e qualidade de impressão. • Opções de cores: A estampa digital oferece uma ampla gama de opções de cores, permitindo criar desenhos e padrões vibrantes e coloridos. • Versatilidade: O veludo estampado digitalmente pode ser usado em uma variedade de aplicações, incluindo estofamento de móveis, cortinas, almofadas e até mesmo roupas. • Durabilidade: O veludo é um tecido resistente, e a estampa digital garante que a cor e o desenho permaneçam vibrantes por muito tempo. ***VALOR REFERENTE A 1 METRO DE TECIDO*** Enviamos sempre sem cortes, 2 unidades serão 2 metros sem cortes.",in stock,new,63.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-vellus-azul-tiffany,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4386.jpg?v=1706970198,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4388.jpg?v=1706970198,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4389.jpg?v=1706970198",100,100
7268045127819,Tecido Para Sofá Veludo Vellus Mandala,"Veludo Vellus Mandala com 1,45m de largura. Tecido indicado para estofados e para colar em paredes. Esse veludo é estampado usando tecnologia alemã de transfer, o que garante altissíma definição na estampa. Largura: 1,45 Metros Peso: 280 gramas/m2 Composição: 100%Poliester gramas/m2 • Estampas personalizadas: Usando a estampa digital, é possível criar estampas personalizadas e exclusivas. • Alta qualidade de impressão: A estampa digital permite uma maior precisão e qualidade de impressão. • Opções de cores: A estampa digital oferece uma ampla gama de opções de cores, permitindo criar desenhos e padrões vibrantes e coloridos. • Versatilidade: O veludo estampado digitalmente pode ser usado em uma variedade de aplicações, incluindo estofamento de móveis, cortinas, almofadas e até mesmo roupas. • Durabilidade: O veludo é um tecido resistente, e a estampa digital garante que a cor e o desenho permaneçam vibrantes por muito tempo. ***VALOR REFERENTE A 1 METRO DE TECIDO*** Enviamos sempre sem cortes, 2 unidades serão 2 metros sem cortes.",in stock,new,54.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-vellus-mandala,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4391.jpg?v=1706970214,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4392.jpg?v=1706970214,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4393.jpg?v=1706970214,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4394.jpg?v=1706970214",100,100
7268045160587,Renda Color Azul Tiffany,"Renda Color Azul Tiffany com 3,00m de largura ideal para cortinas e para forro de mesas. Largura: 3,00m Peso: 168 gramas/m2 Composição: 100%Poliester gramas/m2",in stock,new,49.98 BRL,https://torretecidos.com.br/products/tecido-para-cortina-renda-color-azul-tiffany,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4802.jpg?v=1706970228,Torre Tecidos,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4803.jpg?v=1706970228,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4804.jpg?v=1706970228,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4805.jpg?v=1706970228",100,100
7268045193355,Renda Color Marrom,"Renda Color Marrom com 3,00m de largura ideal para cortinas e para forro de mesas. Largura: 3,00m Peso: 168 gramas/m2 Composição: 100%Poliester gramas/m2",in stock,new,49.98 BRL,https://torretecidos.com.br/products/tecido-para-cortina-renda-color-marrom,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4807.jpg?v=1706970242,Torre Tecidos,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4806.jpg?v=1706970242,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4808.jpg?v=1706970242,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4809.jpg?v=1706970242",100,100
7268045291659,Gorgurão Belize Floral Fendi,"Gorgurão Belize Floral Fendi com 1,40m de largura. Tecido indicado para estofados, poltronas, almofadas e também para colar em paredes. Tecido decoração resistentes à água. Peso: 170 gramas/m2 Composição: 70%algodão 30%poliester. Acabamento: Resitente à água gramas/m2",in stock,new,18.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-gorgurao-belize-floral-fendi,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4979.jpg?v=1706970258,Döhler,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4981.jpg?v=1706970258,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4982.jpg?v=1706970258,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/4983.jpg?v=1706970258",100,100
7268045324427,Suede Amassada Marfim,"Tecido Suede Amassada MArfim com 1,42m de largura. A Camurça é indicada para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas ou para ser colada em paredes. Peso: 230 gramas/m2 Composição: 100%Poliester Cuidados: gramas/m2",in stock,new,19.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-suede-amassada-marfim,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/11007.jpg?v=1706970266,Corttex Indústria Têxtil,,100,100
7268045422731,Tecido Para Sofá Veludo Liso Champagne,"Veludo Liso Champagne com 1,40m de largura. O veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Também fica lindo colado em paredes. Peso: 250 gramas/m2 Composição: 100%Poliester Cuidados: gramas/m2",in stock,new,18.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-liso-champagne,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5012.jpg?v=1706970286,Corttex Indústria Têxtil,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5010.jpg?v=1706970286,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5011.jpg?v=1706970286",100,100
7268045553803,Tecido Para Sofá Veludo Liso Prata,"Veludo Liso Prata com 1,40m de largura. O veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Também fica lindo colado em paredes. Peso: 250 gramas/m2 Composição: 100%Poliester Cuidados: gramas/m2",in stock,new,18.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-liso-prata,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5020.jpg?v=1706970300,Corttex Indústria Têxtil,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5018.jpg?v=1706970300,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5019.jpg?v=1706970300",100,100
7268045684875,Tecido Para Sofá Veludo Liso Lilás,"Tecido Veludo Liso Lilás com 1,40m de largura. O veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas ou para ser colado em paredes. Peso: 250 gramas/m2 Composição: 100%Poliester Cuidados: gramas/m2",in stock,new,18.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-liso-lilas,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5037.jpg?v=1706970313,Corttex Indústria Têxtil,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5035.jpg?v=1706970313,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5036.jpg?v=1706970313",100,100
7268045783179,Tecido Para Sofá Veludo Liso Bege,"Veludo Liso Bege com 1,40m de largura. O este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas ou para ser colado em paredes. Peso: 250 gramas/m2 Composição: 100%Poliester Cuidados: gramas/m2",in stock,new,18.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-liso-bege,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5053.jpg?v=1706970327,Corttex Indústria Têxtil,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5051.jpg?v=1706970327,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5052.jpg?v=1706970327",100,100
7268045979787,Linho Misto Listras Azul/Amarelo,"Com 1,40m de largura. Tecido rústico indicado para sofás, poltronas e para colar em paredes. Largura: 1,40m Peso: 394 gramas/m2 Composição: 83%Poliester 17%Linho gramas/m2",in stock,new,67.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-linho-misto-listras-azul-amarelo,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5139.jpg?v=1706970343,Torre Tecidos,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5136.jpg?v=1706970343,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5137.jpg?v=1706970343,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5138.jpg?v=1706970343",100,100
7268046078091,Linho Misto Mandala Azul,"Com 1,40m de largura. Tecido rústico indicado para sofás, poltronas e para colar em paredes. Largura: 1,40m Peso: 394 gramas/m2 Composição: 83%Poliester 17%Linho gramas/m2",in stock,new,67.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-linho-misto-mandala-azul,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5144.jpg?v=1706970360,Torre Tecidos,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5141.jpg?v=1706970360,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5142.jpg?v=1706970360,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5143.jpg?v=1706970360",100,100
7268046241931,Linho Misto Kilim Azul,"Com 1,40m de largura. Tecido rústico indicado para sofás, poltronas e para colar em paredes. Largura: 1,40m Peso: 394 gramas/m2 Composição: 83%Poliester 17%Linho gramas/m2",in stock,new,67.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-linho-misto-kilim-azul,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5149.jpg?v=1706970377,Torre Tecidos,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5146.jpg?v=1706970377,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5147.jpg?v=1706970377,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5148.jpg?v=1706970377",100,100
7268046373003,Linho Misto Mandala Laranja,"Com 1,40m de largura. Tecido rústico indicado para sofás, poltronas e para colar em paredes. Largura: 1,40m Peso: 394 gramas/m2 Composição: 83%Poliester 17%Linho gramas/m2",in stock,new,67.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-linho-misto-mandala-laranja,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5151.jpg?v=1706970394,Torre Tecidos,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5152.jpg?v=1706970394,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5153.jpg?v=1706970394,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5154.jpg?v=1706970394",100,100
7268046536843,Linho Misto Quadriculado Tiffany/Lilás,"Com 1,40m de largura. Tecido rústico indicado para sofás, poltronas e para colar em paredes. Largura: 1,40m Peso: 394 gramas/m2 Composição: 83%Poliester 17%Linho gramas/m2",in stock,new,67.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-linho-misto-quadriculado-tiffany-lilas,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5157.jpg?v=1706970407,Torre Tecidos,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5156.jpg?v=1706970407,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5155.jpg?v=1706970407",100,100
7268046667915,Linho Misto Gravataria Verde/Laranja,"Com 1,40m de largura. Tecido rústico indicado para sofás, poltronas e para colar em paredes. Largura: 1,40m Peso: 394 gramas/m2 Composição: 83%Poliester 17%Linho gramas/m2",in stock,new,67.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-linho-misto-gravataria-verde-laranja,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5188.jpg?v=1706970425,Torre Tecidos,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5187.jpg?v=1706970425,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5185.jpg?v=1706970425,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5186.jpg?v=1706970425",100,100
7268046798987,Linho Misto Cobra,"Com 1,40m de largura. Tecido rústico indicado para sofás, poltronas e para colar em paredes. Largura: 1,40m Peso: 394 gramas/m2 Composição: 83%Poliester 17%Linho gramas/m2",in stock,new,67.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-linho-misto-cobra,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5203.jpg?v=1706970442,Torre Tecidos,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5200.jpg?v=1706970442,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5201.jpg?v=1706970442,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5202.jpg?v=1706970442",100,100
7268046930059,Tecido Para Cortina Semi Blackout Preto,"Black-Out Preto com 2,80M de largura. Tecido indicado para a confecção de cortinas, possui a propriedade de bloquear a luz solar. Veda 70% da luminosidade. Peso: 230 gramas/m2 Composição: 100%POLIESTER Desenho: liso gramas/m2",in stock,new,28.98 BRL,https://torretecidos.com.br/products/tecido-para-cortina-semi-blackout-preto,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5234.jpg?v=1706970452,Torre Tecidos,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5235.jpg?v=1706970453,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5236.jpg?v=1706970453",100,100
7268046995595,Tecido Para Cortina Semi Blackout Marrom,"Black-Out Marrom com 2,80M de largura. Tecido indicado para a confecção de cortinas, possui a propriedade de bloquear a luz solar. Veda 70% da luminosidade. Peso: 230 gramas/m2 Composição: 100%POLIESTER Desenho: liso gramas/m2",in stock,new,28.98 BRL,https://torretecidos.com.br/products/tecido-para-cortina-semi-blackout-marrom,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5237.jpg?v=1706970463,Torre Tecidos,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5238.jpg?v=1706970463,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5239.jpg?v=1706970463",100,100
7268047093899,Tecido Para Cortina Oxford Liso Branco,"Oxford Liso branco com 3,00m de largura Largura: 3,00m Peso: 140 gramas/m2 Composição: 100%Poliester gramas/m2",in stock,new,23.98 BRL,https://torretecidos.com.br/products/tecido-para-cortina-oxford-liso-branco,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5243.jpg?v=1706970470,Torre Tecidos,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5245.jpg?v=1706970470,100,100
7268047159435,Tecido Para Cortina Oxford Liso Marrom,"Oxford Liso marrom com 3,00m de largura Largura: 3,00m Peso: 140 gramas/m2 Composição: 100%Poliester gramas/m2",in stock,new,23.98 BRL,https://torretecidos.com.br/products/tecido-para-cortina-oxford-liso-marrom,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5246.jpg?v=1706970478,Torre Tecidos,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5248.jpg?v=1706970478,100,100
7268047257739,Tecido Para Cortina Semi Blackout Rosa Bebê,"Black-Out Rosa Bebê com 2,80M de largura. Tecido indicado para a confecção de cortinas, possui a propriedade de bloquear a luz solar. Veda 70% da luminosidade. Veda 70% da luminosidade. Peso: 230 gramas/m2 Composição: 100%POLIESTER Desenho: liso gramas/m2",in stock,new,28.98 BRL,https://torretecidos.com.br/products/tecido-para-cortina-semi-blackout-rosa-bebe,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10748.jpg?v=1706970484,Torre Tecidos,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10747.jpg?v=1706970484,100,100
7268047323275,Tecido Para Cortina Voil Rústico Tela Natural,"Voil Rústico Tela Natural com 2,95m de largura. Indicado para a confecção de cortinas e forros de mesa, possui transparência. Produto à pronta entrega. Largura: 2,80m Peso: 110 gramas/m2 Composição: 11,4%Linho 88,66%Poliester. gramas/m2",in stock,new,44.98 BRL,https://torretecidos.com.br/products/tecido-para-cortina-voil-rustico-tela-natural,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/6a08fc348ec31e840b211aec821d3abd.jpg?v=1749662204,Torre Tecidos,"https://cdn.shopify.com/s/files/1/0620/8038/5163/files/ca341d927fa278af14a3e4caf8430012.jpg?v=1749662208,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/a24d9ed3e4775501d1e6cb56a5d3434d.jpg?v=1749662212",100,100
7268047585419,Tecido Para Cortina Voil Rústico Tela Fendi,"Voil Rústico Tela Fendi com 2,95m de largura. Indicado para a confecção de cortinas e forros de mesa, possui transparência. Produto à pronta entrega. Largura: 2,80m Peso: 110 gramas/m2 Composição: 11,4%Linho 88,66%Poliester. gramas/m2",in stock,new,39.98 BRL,https://torretecidos.com.br/products/tecido-para-cortina-voil-rustico-tela-fendi,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/11009.jpg?v=1706970520,Torre Tecidos,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/11010.jpg?v=1706970520,100,100
7268047683723,Tecido Para Área Externa Gorgurão Waterblock Liso Vermelho,"Gorgurão Waterblock Liso Vermelho com 1,40m de largura. Tecido para decoração indicado para estofados, poltronas e também para colar em paredes. O Waterblock da é um tecido resinado ideal para áreas externas, pois é impermeável. Fabricado pela Dolher. Largura: 1,40m Peso: 170 gramas/m2 Composição: 70%Algodão 30%Poliester Acabamento: Emborrachado(impermeável) gramas/m2 • É resistente à água, o que o torna adequado para uso como externas ou com risco de umidade. • É fácil de limpar e manter, o que o torna uma boa opção para áreas de uso frequente. • Projetado para bloqueio de luz e UV, o que o torna adequado para uso como cobertura. • É resistente a rasgos e abrasão, o que o torna adequado para uso como de tráfego intenso. • Pode ser projetado para resistir a fungos e bactérias, o que o torna adequado para uso como de saúde.",in stock,new,49.98 BRL,https://torretecidos.com.br/products/tecido-waterblock-liso-vermelho,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/9c14740d8b45f6680cde40c0a915a8bb.jpg?v=1776452286,Döhler,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5405.jpg?v=1776452287,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5404.jpg?v=1776452288,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/5406.jpg?v=1776452288",100,100
